Airline,Travel_date,From,To,Departure_time,Arrival_time,Duration_minutes,Stops,Price
Akasa Air,11/01/2023,Bengaluru,Mumbai,20:30,22:20,110,0.0, 2468
IndiGo,11/01/2023,Bengaluru,Mumbai,04:30,06:20,110,0.0, 2585
Akasa Air,11/01/2023,Bengaluru,Mumbai,11:45,13:30,105,0.0, 2738
IndiGo,11/01/2023,Bengaluru,Mumbai,10:15,12:05,110,0.0, 2903
IndiGo,11/01/2023,Bengaluru,Mumbai,07:20,09:10,110,0.0, 2940
IndiGo,11/01/2023,Bengaluru,Mumbai,16:20,18:15,115,0.0, 2940
AirAsia,11/01/2023,Bengaluru,Mumbai,17:15,19:00,105,0.0, 3045
AirAsia,11/01/2023,Bengaluru,Mumbai,19:20,21:00,100,0.0, 3045
AirAsia,11/01/2023,Bengaluru,Mumbai,22:50,00:40,110,0.0, 3045
Go First,11/01/2023,Bengaluru,New Delhi,06:30,14:30,480,1.0, 5427
Go First,11/01/2023,Bengaluru,New Delhi,16:40,21:50,310,1.0, 5427
IndiGo,11/01/2023,Bengaluru,New Delhi,22:00,01:00,180,0.0, 5449
AirAsia,11/01/2023,Bengaluru,New Delhi,15:00,20:45,345,1.0, 5658
AirAsia,11/01/2023,Bengaluru,New Delhi,19:50,22:50,180,0.0, 6058
AirAsia,11/01/2023,Bengaluru,New Delhi,22:40,01:25,165,0.0, 6058
AirAsia,11/01/2023,Bengaluru,New Delhi,16:35,01:40,545,1.0, 6163
IndiGo,11/01/2023,Bengaluru,New Delhi,09:00,14:15,315,1.0, 6400
IndiGo,11/01/2023,Bengaluru,New Delhi,20:40,23:35,175,0.0, 6499
AirAsia,11/01/2023,Bengaluru,New Delhi,05:45,08:35,170,0.0, 6603
AirAsia,11/01/2023,Bengaluru,New Delhi,17:55,20:45,170,0.0, 6603
Air India,11/01/2023,Bengaluru,New Delhi,21:00,00:10,190,0.0, 6603
IndiGo,11/01/2023,Bengaluru,New Delhi,23:20,02:10,170,0.0, 6919
SpiceJet,11/01/2023,Bengaluru,New Delhi,19:30,22:15,165,0.0, 7101
AirAsia,11/01/2023,Bengaluru,New Delhi,05:05,12:40,455,1.0, 7142
AirAsia,11/01/2023,Bengaluru,New Delhi,12:15,19:45,450,1.0, 7142
AirAsia,11/01/2023,Bengaluru,New Delhi,11:30,14:20,170,0.0, 7212
Air India,11/01/2023,Bengaluru,New Delhi,19:20,22:20,180,0.0, 7443
IndiGo,11/01/2023,Bengaluru,New Delhi,04:25,07:15,170,0.0, 7457
SpiceJet,11/01/2023,Bengaluru,New Delhi,05:55,08:35,160,0.0, 7683
IndiGo,11/01/2023,Bengaluru,New Delhi,05:35,08:25,170,0.0, 7818
AirAsia,11/01/2023,Bengaluru,New Delhi,03:30,08:50,320,1.0, 7883
AirAsia,11/01/2023,Bengaluru,New Delhi,09:05,14:30,325,1.0, 7883
IndiGo,11/01/2023,Bengaluru,New Delhi,15:45,18:35,170,0.0, 8179
IndiGo,11/01/2023,Bengaluru,New Delhi,16:50,19:45,175,0.0, 8297
Air India,11/01/2023,Bengaluru,New Delhi,15:00,18:00,180,0.0, 8493
Air India,11/01/2023,Bengaluru,New Delhi,13:00,18:40,340,1.0, 8493
Akasa Air,11/01/2023,Bengaluru,New Delhi,15:40,18:25,165,0.0, 8996
Go First,11/01/2023,Bengaluru,New Delhi,06:20,09:00,160,0.0, 9000
Go First,11/01/2023,Bengaluru,New Delhi,21:25,00:10,165,0.0, 9000
IndiGo,11/01/2023,Bengaluru,New Delhi,18:00,20:50,170,0.0, 9032
IndiGo,11/01/2023,Bengaluru,New Delhi,19:15,22:10,175,0.0, 9032
IndiGo,11/01/2023,Bengaluru,New Delhi,07:00,09:50,170,0.0, 9544
IndiGo,11/01/2023,Bengaluru,New Delhi,13:45,16:45,180,0.0, 9662
IndiGo,11/01/2023,Bengaluru,New Delhi,12:00,14:50,170,0.0, 10449
Air India,11/01/2023,Bengaluru,New Delhi,11:45,14:45,180,0.0, 10593
Air India,11/01/2023,Bengaluru,New Delhi,13:15,15:55,160,0.0, 10593
Air India,11/01/2023,Bengaluru,New Delhi,17:10,20:00,170,0.0, 10593
"Alliance Air, Vistara",11/01/2023,Bengaluru,New Delhi,09:20,16:00,400,1.0, 12897
IndiGo,11/01/2023,Bengaluru,New Delhi,08:00,10:55,175,0.0, 13018
Air India,11/01/2023,Bengaluru,New Delhi,10:00,12:50,170,0.0, 13218
Vistara,11/01/2023,Bengaluru,New Delhi,21:10,23:45,155,0.0, 13218
Air India,11/01/2023,Bengaluru,New Delhi,05:45,08:45,180,0.0, 15843
Vistara,11/01/2023,Bengaluru,New Delhi,07:00,09:40,160,0.0, 15843
Vistara,11/01/2023,Bengaluru,New Delhi,08:00,10:35,155,0.0, 15843
Vistara,11/01/2023,Bengaluru,New Delhi,11:30,14:10,160,0.0, 15843
Vistara,11/01/2023,Bengaluru,New Delhi,18:45,21:25,160,0.0, 15843
Vistara,11/01/2023,Bengaluru,New Delhi,19:40,22:20,160,0.0, 15843
Vistara,11/01/2023,Bengaluru,New Delhi,17:50,20:30,160,0.0, 18328
Vistara,11/01/2023,Bengaluru,New Delhi,09:45,12:40,175,0.0, 18604
Go First,11/01/2023,Mumbai,Goa,16:30,17:45,75,0.0, 2216
Go First,11/01/2023,Mumbai,Goa,22:05,23:25,80,0.0, 2394
AirAsia,11/01/2023,Mumbai,Goa,01:15,02:25,70,0.0, 2395
AirAsia,11/01/2023,Mumbai,Goa,23:20,00:30,70,0.0, 2395
SpiceJet,11/01/2023,Mumbai,Goa,21:05,22:20,75,0.0, 2397
SpiceJet,11/01/2023,Mumbai,Goa,22:45,23:55,70,0.0, 2397
Vistara,11/01/2023,Mumbai,Goa,22:50,00:05,75,0.0, 2405
Alliance Air,11/01/2023,Mumbai,Goa,19:00,20:30,90,0.0, 2900
IndiGo,11/01/2023,Mumbai,Goa,21:55,23:10,75,0.0, 3000
Air India,11/01/2023,Mumbai,Goa,21:00,22:20,80,0.0, 3213
IndiGo,11/01/2023,Mumbai,Goa,04:50,06:10,80,0.0, 3423
Vistara,11/01/2023,Mumbai,Goa,20:55,22:10,75,0.0, 3738
Go First,11/01/2023,Mumbai,Goa,05:00,06:10,70,0.0, 3747
Go First,11/01/2023,Mumbai,Goa,15:20,16:35,75,0.0, 3747
Air India,11/01/2023,Mumbai,Goa,05:00,06:20,80,0.0, 3843
SpiceJet,11/01/2023,Mumbai,Goa,15:05,16:30,85,0.0, 4034
IndiGo,11/01/2023,Mumbai,Goa,17:00,18:15,75,0.0, 4053
AirAsia,11/01/2023,Mumbai,Goa,03:55,05:15,80,0.0, 4578
Go First,11/01/2023,Mumbai,Goa,11:30,12:45,75,0.0, 4578
IndiGo,11/01/2023,Mumbai,Goa,14:05,15:25,80,0.0, 4578
IndiGo,11/01/2023,Mumbai,Goa,09:40,10:55,75,0.0, 5103
Air India,11/01/2023,Mumbai,Goa,13:30,14:45,75,0.0, 5208
AirAsia,11/01/2023,Mumbai,Goa,21:50,05:25,455,1.0, 6640
IndiGo,11/01/2023,Mumbai,Goa,11:30,12:30,60,0.0, 6993
Vistara,11/01/2023,Mumbai,Goa,06:00,14:05,485,1.0, 7445
SpiceJet,11/01/2023,Mumbai,Goa,11:15,12:30,75,0.0, 8234
Vistara,11/01/2023,Mumbai,Goa,21:30,14:05,995,1.0, 9965
Vistara,11/01/2023,Mumbai,Goa,11:25,12:45,80,0.0, 12698
Vistara,11/01/2023,Mumbai,Goa,09:05,14:05,300,1.0, 13010
Go First,11/01/2023,Mumbai,Ahmedabad,17:15,18:25,70,0.0, 1899
Go First,11/01/2023,Mumbai,Ahmedabad,22:40,23:50,70,0.0, 1899
Go First,11/01/2023,Mumbai,Ahmedabad,23:30,00:40,70,0.0, 1899
Akasa Air,11/01/2023,Mumbai,Ahmedabad,05:40,06:55,75,0.0, 2597
IndiGo,11/01/2023,Mumbai,Ahmedabad,00:30,01:45,75,0.0, 2645
IndiGo,11/01/2023,Mumbai,Ahmedabad,16:45,18:05,80,0.0, 3350
Akasa Air,11/01/2023,Mumbai,Ahmedabad,14:10,15:25,75,0.0, 3397
IndiGo,11/01/2023,Mumbai,Ahmedabad,15:40,17:00,80,0.0, 3400
IndiGo,11/01/2023,Mumbai,Ahmedabad,18:35,19:50,75,0.0, 5100
IndiGo,11/01/2023,Mumbai,Ahmedabad,06:30,07:45,75,0.0, 7410
Vistara,11/01/2023,Mumbai,Ahmedabad,15:20,16:40,80,0.0, 7413
Vistara,11/01/2023,Mumbai,Ahmedabad,22:40,23:55,75,0.0, 7413
Vistara,11/01/2023,Mumbai,Ahmedabad,06:35,07:50,75,0.0, 8722
Go First,11/01/2023,Mumbai,Ahmedabad,07:20,08:25,65,0.0, 9801
Air India,11/01/2023,Mumbai,Ahmedabad,11:15,10:10,1375,2.0, 12099
IndiGo,11/01/2023,Mumbai,Ahmedabad,08:05,09:05,60,0.0, 12699
IndiGo,11/01/2023,Mumbai,Ahmedabad,20:25,21:40,75,0.0, 12699
Vistara,11/01/2023,Mumbai,Ahmedabad,12:25,22:55,630,1.0, 13923
Air India,11/01/2023,Mumbai,Ahmedabad,18:35,19:55,80,0.0, 16307
Air India,11/01/2023,Mumbai,Ahmedabad,21:05,06:55,590,1.0, 16412
IndiGo,11/01/2023,Mumbai,Tirupati,05:25,14:05,520,1.0, 5364
Air India,11/01/2023,Mumbai,Tirupati,06:00,13:55,475,1.0, 5736
SpiceJet,11/01/2023,Mumbai,Tirupati,13:45,15:40,115,0.0, 5818
IndiGo,11/01/2023,Mumbai,Tirupati,06:05,11:50,345,1.0, 8766
IndiGo,11/01/2023,Mumbai,Tirupati,16:05,19:30,205,1.0, 8799
IndiGo,11/01/2023,Mumbai,Tirupati,13:10,19:30,380,1.0, 9251
IndiGo,11/01/2023,Mumbai,Tirupati,06:50,14:05,435,1.0, 10091
"IndiGo, Air India",11/01/2023,Mumbai,Tirupati,05:25,13:55,510,1.0, 10106
IndiGo,11/01/2023,Mumbai,Tirupati,07:00,11:50,290,1.0, 10151
"IndiGo, Air India",11/01/2023,Mumbai,Tirupati,06:50,13:55,425,1.0, 10316
"Vistara, Air India",11/01/2023,Mumbai,Tirupati,06:20,13:55,455,1.0, 10631
"Air India, IndiGo",11/01/2023,Mumbai,Tirupati,11:00,19:30,510,1.0, 11575
IndiGo,11/01/2023,Mumbai,Tirupati,06:50,17:10,620,1.0, 11876
IndiGo,11/01/2023,Mumbai,Tirupati,20:30,07:30,660,1.0, 12296
"IndiGo, Air India",11/01/2023,Mumbai,Tirupati,05:35,13:55,500,2.0, 12378
"Air India, IndiGo",11/01/2023,Mumbai,Tirupati,11:00,17:10,370,1.0, 13990
Go First,11/01/2023,Mumbai,Bengaluru,21:35,23:20,105,0.0, 2072
Akasa Air,11/01/2023,Mumbai,Bengaluru,00:05,01:45,100,0.0, 2152
Akasa Air,11/01/2023,Mumbai,Bengaluru,22:20,00:05,105,0.0, 2152
Akasa Air,11/01/2023,Mumbai,Bengaluru,19:00,20:50,110,0.0, 2202
Akasa Air,11/01/2023,Mumbai,Bengaluru,20:25,22:05,100,0.0, 2202
Akasa Air,11/01/2023,Mumbai,Bengaluru,14:15,15:45,90,0.0, 2606
IndiGo,11/01/2023,Mumbai,Bengaluru,00:15,02:00,105,0.0, 2700
IndiGo,11/01/2023,Mumbai,Bengaluru,06:05,07:50,105,0.0, 2700
IndiGo,11/01/2023,Mumbai,Bengaluru,23:10,00:45,95,0.0, 2700
Go First,11/01/2023,Mumbai,Bengaluru,05:45,07:25,100,0.0, 2851
IndiGo,11/01/2023,Mumbai,Bengaluru,15:00,16:35,95,0.0, 2870
AirAsia,11/01/2023,Mumbai,Bengaluru,19:40,21:40,120,0.0, 2999
AirAsia,11/01/2023,Mumbai,Bengaluru,20:35,22:15,100,0.0, 2999
AirAsia,11/01/2023,Mumbai,Bengaluru,21:50,23:50,120,0.0, 2999
Go First,11/01/2023,Mumbai,Bengaluru,19:15,20:55,100,0.0, 3151
IndiGo,11/01/2023,Mumbai,Bengaluru,20:35,22:25,110,0.0, 3179
IndiGo,11/01/2023,Mumbai,Bengaluru,08:30,10:20,110,0.0, 3650
IndiGo,11/01/2023,Mumbai,Bengaluru,16:45,18:40,115,0.0, 3789
Akasa Air,11/01/2023,Mumbai,Bengaluru,09:20,11:05,105,0.0, 3799
Akasa Air,11/01/2023,Mumbai,Bengaluru,13:00,14:30,90,0.0, 3799
IndiGo,11/01/2023,Mumbai,Bengaluru,07:00,08:35,95,0.0, 4085
Air India,11/01/2023,Mumbai,Bengaluru,18:50,20:30,100,0.0, 4127
AirAsia,11/01/2023,Mumbai,Bengaluru,01:15,07:05,350,1.0, 4277
IndiGo,11/01/2023,Mumbai,Bengaluru,07:40,09:35,115,0.0, 4395
Vistara,11/01/2023,Mumbai,Bengaluru,06:00,07:45,105,0.0, 4400
Vistara,11/01/2023,Mumbai,Bengaluru,16:00,17:45,105,0.0, 4400
Vistara,11/01/2023,Mumbai,Bengaluru,17:30,19:15,105,0.0, 4400
Vistara,11/01/2023,Mumbai,Bengaluru,17:55,19:15,80,0.0, 4400
Air India,11/01/2023,Mumbai,Bengaluru,05:25,12:20,415,1.0, 4862
Air India,11/01/2023,Mumbai,Bengaluru,06:45,08:30,105,0.0, 4967
IndiGo,11/01/2023,Mumbai,Bengaluru,09:50,11:30,100,0.0, 5025
IndiGo,11/01/2023,Mumbai,Bengaluru,12:15,13:45,90,0.0, 5025
IndiGo,11/01/2023,Mumbai,Bengaluru,18:50,20:40,110,0.0, 5025
Vistara,11/01/2023,Mumbai,Bengaluru,07:00,08:45,105,0.0, 5049
IndiGo,11/01/2023,Mumbai,Bengaluru,15:35,23:05,450,1.0, 5058
Air India,11/01/2023,Mumbai,Bengaluru,16:40,18:25,105,0.0, 6122
Vistara,11/01/2023,Mumbai,Bengaluru,21:30,22:50,80,0.0, 6605
IndiGo,11/01/2023,Mumbai,Bengaluru,04:50,09:25,275,1.0, 7182
Vistara,11/01/2023,Mumbai,Bengaluru,19:10,20:55,105,0.0, 8180
IndiGo,11/01/2023,Mumbai,Bengaluru,10:15,17:35,440,1.0, 8617
Vistara,11/01/2023,Mumbai,Bengaluru,09:05,10:50,105,0.0, 9965
IndiGo,11/01/2023,Mumbai,Bengaluru,16:55,23:10,375,1.0, 10115
SpiceJet,11/01/2023,Mumbai,New Delhi,06:10,10:30,260,1.0, 4528
AirAsia,11/01/2023,Mumbai,New Delhi,15:15,23:05,470,1.0, 5328
Go First,11/01/2023,Mumbai,New Delhi,05:50,08:00,130,0.0, 5395
Go First,11/01/2023,Mumbai,New Delhi,08:45,10:55,130,0.0, 5395
Go First,11/01/2023,Mumbai,New Delhi,09:55,12:05,130,0.0, 5395
Go First,11/01/2023,Mumbai,New Delhi,18:10,20:20,130,0.0, 5395
Go First,11/01/2023,Mumbai,New Delhi,21:15,23:30,135,0.0, 5395
Go First,11/01/2023,Mumbai,New Delhi,22:55,01:05,130,0.0, 5395
Go First,11/01/2023,Mumbai,New Delhi,23:45,02:00,135,0.0, 5395
IndiGo,11/01/2023,Mumbai,New Delhi,23:50,06:40,410,1.0, 5581
Akasa Air,11/01/2023,Mumbai,New Delhi,13:25,15:30,125,0.0, 5823
AirAsia,11/01/2023,Mumbai,New Delhi,07:35,14:30,415,1.0, 5855
IndiGo,11/01/2023,Mumbai,New Delhi,23:15,01:40,145,0.0, 5899
SpiceJet,11/01/2023,Mumbai,New Delhi,07:10,09:30,140,0.0, 5938
SpiceJet,11/01/2023,Mumbai,New Delhi,10:05,12:20,135,0.0, 5938
IndiGo,11/01/2023,Mumbai,New Delhi,00:30,07:40,430,1.0, 6256
SpiceJet,11/01/2023,Mumbai,New Delhi,21:45,23:40,115,0.0, 7306
IndiGo,11/01/2023,Mumbai,New Delhi,02:30,04:45,135,0.0, 7308
IndiGo,11/01/2023,Mumbai,New Delhi,05:00,07:15,135,0.0, 7308
Vistara,11/01/2023,Mumbai,New Delhi,06:00,07:55,115,0.0, 7308
IndiGo,11/01/2023,Mumbai,New Delhi,06:05,08:20,135,0.0, 7308
Vistara,11/01/2023,Mumbai,New Delhi,06:30,08:35,125,0.0, 7308
IndiGo,11/01/2023,Mumbai,New Delhi,07:00,09:15,135,0.0, 7308
Air India,11/01/2023,Mumbai,New Delhi,07:00,09:15,135,0.0, 7308
IndiGo,11/01/2023,Mumbai,New Delhi,07:45,10:00,135,0.0, 7308
Air India,11/01/2023,Mumbai,New Delhi,08:00,10:15,135,0.0, 7308
IndiGo,11/01/2023,Mumbai,New Delhi,08:30,10:45,135,0.0, 7308
Air India,11/01/2023,Mumbai,New Delhi,09:00,11:20,140,0.0, 7308
IndiGo,11/01/2023,Mumbai,New Delhi,09:30,11:45,135,0.0, 7308
Air India,11/01/2023,Mumbai,New Delhi,10:00,12:15,135,0.0, 7308
IndiGo,11/01/2023,Mumbai,New Delhi,10:25,12:40,135,0.0, 7308
Vistara,11/01/2023,Mumbai,New Delhi,11:55,14:05,130,0.0, 7308
IndiGo,11/01/2023,Mumbai,New Delhi,12:05,14:15,130,0.0, 7308
Vistara,11/01/2023,Mumbai,New Delhi,12:25,14:50,145,0.0, 7308
IndiGo,11/01/2023,Mumbai,New Delhi,12:40,15:00,140,0.0, 7308
Air India,11/01/2023,Mumbai,New Delhi,13:00,15:15,135,0.0, 7308
IndiGo,11/01/2023,Mumbai,New Delhi,14:35,16:45,130,0.0, 7308
Air India,11/01/2023,Mumbai,New Delhi,15:30,17:55,145,0.0, 7308
Air India,11/01/2023,Mumbai,New Delhi,16:35,18:40,125,0.0, 7308
IndiGo,11/01/2023,Mumbai,New Delhi,17:15,19:30,135,0.0, 7308
Air India,11/01/2023,Mumbai,New Delhi,18:00,20:20,140,0.0, 7308
IndiGo,11/01/2023,Mumbai,New Delhi,18:45,21:00,135,0.0, 7308
Air India,11/01/2023,Mumbai,New Delhi,19:00,21:20,140,0.0, 7308
Vistara,11/01/2023,Mumbai,New Delhi,20:55,23:00,125,0.0, 7308
Air India,11/01/2023,Mumbai,New Delhi,21:05,22:55,110,0.0, 7308
IndiGo,11/01/2023,Mumbai,New Delhi,22:15,00:40,145,0.0, 7308
Vistara,11/01/2023,Mumbai,New Delhi,23:10,01:00,110,0.0, 7308
IndiGo,11/01/2023,Mumbai,New Delhi,20:00,22:15,135,0.0, 7833
IndiGo,11/01/2023,Mumbai,New Delhi,06:35,10:40,245,1.0, 8337
Vistara,11/01/2023,Mumbai,New Delhi,21:55,00:10,135,0.0, 8568
Vistara,11/01/2023,Mumbai,New Delhi,10:30,14:40,250,1.0, 8988
Vistara,11/01/2023,Mumbai,New Delhi,10:20,12:40,140,0.0, 10143
Vistara,11/01/2023,Mumbai,New Delhi,14:40,16:55,135,0.0, 10143
IndiGo,11/01/2023,Mumbai,New Delhi,16:45,22:30,345,1.0, 11425
IndiGo,11/01/2023,Mumbai,New Delhi,15:40,22:30,410,1.0, 11475
Vistara,11/01/2023,Mumbai,New Delhi,15:45,18:05,140,0.0, 11718
Vistara,11/01/2023,Mumbai,New Delhi,17:35,19:45,130,0.0, 11718
IndiGo,11/01/2023,Mumbai,New Delhi,05:45,09:35,230,1.0, 11977
Vistara,11/01/2023,Mumbai,New Delhi,08:45,11:00,135,0.0, 13818
Vistara,11/01/2023,Mumbai,New Delhi,18:30,20:40,130,0.0, 13818
Vistara,11/01/2023,Mumbai,New Delhi,19:45,21:55,130,0.0, 13818
Vistara,11/01/2023,Mumbai,New Delhi,07:30,09:40,130,0.0, 15834
Go First,11/01/2023,New Delhi,Goa,21:30,00:05,155,0.0, 5202
IndiGo,11/01/2023,New Delhi,Goa,20:25,22:50,145,0.0, 5219
SpiceJet,11/01/2023,New Delhi,Goa,07:00,22:20,920,1.0, 6317
Go First,11/01/2023,New Delhi,Goa,10:55,13:30,155,0.0, 6504
Go First,11/01/2023,New Delhi,Goa,07:20,17:45,625,1.0, 7050
SpiceJet,11/01/2023,New Delhi,Goa,12:15,14:50,155,0.0, 8054
SpiceJet,11/01/2023,New Delhi,Goa,16:50,19:15,145,0.0, 8054
SpiceJet,11/01/2023,New Delhi,Goa,17:45,20:25,160,0.0, 8054
"IndiGo, Go First",11/01/2023,New Delhi,Goa,10:00,17:45,465,1.0, 8115
AirAsia,11/01/2023,New Delhi,Goa,04:35,07:25,170,0.0, 8159
AirAsia,11/01/2023,New Delhi,Goa,12:45,15:25,160,0.0, 8159
AirAsia,11/01/2023,New Delhi,Goa,20:00,22:35,155,0.0, 8159
AirAsia,11/01/2023,New Delhi,Goa,13:15,17:35,260,1.0, 8159
Vistara,11/01/2023,New Delhi,Goa,18:40,21:20,160,0.0, 8160
Air India,11/01/2023,New Delhi,Goa,22:00,00:40,160,0.0, 8160
IndiGo,11/01/2023,New Delhi,Goa,04:20,11:25,425,1.0, 8178
IndiGo,11/01/2023,New Delhi,Goa,10:55,13:40,165,0.0, 8350
IndiGo,11/01/2023,New Delhi,Goa,12:05,14:40,155,0.0, 8350
IndiGo,11/01/2023,New Delhi,Goa,17:40,20:20,160,0.0, 8350
IndiGo,11/01/2023,New Delhi,Goa,07:25,10:05,160,0.0, 8650
IndiGo,11/01/2023,New Delhi,Goa,19:10,21:55,165,0.0, 8650
IndiGo,11/01/2023,New Delhi,Goa,09:55,12:35,160,0.0, 8900
"IndiGo, Go First",11/01/2023,New Delhi,Goa,12:00,17:45,345,1.0, 9535
IndiGo,11/01/2023,New Delhi,Goa,16:25,19:05,160,0.0, 9900
Go First,11/01/2023,New Delhi,Goa,07:20,12:45,325,1.0, 9955
Air India,11/01/2023,New Delhi,Goa,17:50,22:20,270,1.0, 10155
Vistara,11/01/2023,New Delhi,Goa,11:10,13:50,160,0.0, 10575
Air India,11/01/2023,New Delhi,Goa,10:55,13:25,150,0.0, 11310
Alliance Air,11/01/2023,New Delhi,Ahmedabad,13:15,16:20,185,1.0, 3960
Go First,11/01/2023,New Delhi,Ahmedabad,06:00,07:35,95,0.0, 4690
SpiceJet,11/01/2023,New Delhi,Ahmedabad,20:30,22:10,100,0.0, 4840
IndiGo,11/01/2023,New Delhi,Ahmedabad,05:00,06:35,95,0.0, 4863
Go First,11/01/2023,New Delhi,Ahmedabad,21:00,22:35,95,0.0, 5221
SpiceJet,11/01/2023,New Delhi,Ahmedabad,20:10,07:40,690,1.0, 5308
IndiGo,11/01/2023,New Delhi,Ahmedabad,13:20,15:00,100,0.0, 5646
Go First,11/01/2023,New Delhi,Ahmedabad,17:30,19:05,95,0.0, 5890
Vistara,11/01/2023,New Delhi,Ahmedabad,21:20,22:55,95,0.0, 7005
IndiGo,11/01/2023,New Delhi,Ahmedabad,21:30,07:25,595,1.0, 7793
IndiGo,11/01/2023,New Delhi,Ahmedabad,13:30,20:15,405,1.0, 8423
IndiGo,11/01/2023,New Delhi,Ahmedabad,17:35,19:10,95,0.0, 9052
IndiGo,11/01/2023,New Delhi,Ahmedabad,18:40,20:15,95,0.0, 9052
Akasa Air,11/01/2023,New Delhi,Ahmedabad,19:10,20:55,105,0.0, 9239
IndiGo,11/01/2023,New Delhi,Ahmedabad,23:40,01:25,105,0.0, 9272
IndiGo,11/01/2023,New Delhi,Ahmedabad,05:10,15:00,590,1.0, 9505
IndiGo,11/01/2023,New Delhi,Ahmedabad,14:30,22:45,495,1.0, 9696
IndiGo,11/01/2023,New Delhi,Ahmedabad,20:20,21:55,95,0.0, 9952
IndiGo,11/01/2023,New Delhi,Ahmedabad,22:00,23:35,95,0.0, 9952
Vistara,11/01/2023,New Delhi,Ahmedabad,13:25,15:00,95,0.0, 10189
IndiGo,11/01/2023,New Delhi,Ahmedabad,05:00,15:00,600,2.0, 12911
Air India,11/01/2023,New Delhi,Ahmedabad,04:55,06:55,120,0.0, 16560
Vistara,11/01/2023,New Delhi,Ahmedabad,17:45,23:55,370,1.0, 17190
Vistara,11/01/2023,New Delhi,Ahmedabad,18:00,19:45,105,0.0, 17539
Vistara,11/01/2023,New Delhi,Ahmedabad,06:30,08:05,95,0.0, 18122
Vistara,11/01/2023,New Delhi,Ahmedabad,19:45,23:55,250,1.0, 18765
Vistara,11/01/2023,New Delhi,Ahmedabad,19:00,23:55,295,1.0, 18765
Air India,11/01/2023,New Delhi,Ahmedabad,19:10,20:50,100,0.0, 20519
IndiGo,11/01/2023,New Delhi,Tirupati,01:55,07:30,335,1.0, 8245
IndiGo,11/01/2023,New Delhi,Tirupati,04:20,11:50,450,1.0, 8245
IndiGo,11/01/2023,New Delhi,Tirupati,06:30,14:05,455,1.0, 8245
IndiGo,11/01/2023,New Delhi,Tirupati,09:55,17:10,435,1.0, 8245
IndiGo,11/01/2023,New Delhi,Tirupati,21:25,07:30,605,1.0, 8245
IndiGo,11/01/2023,New Delhi,Tirupati,06:10,12:10,360,1.0, 8474
IndiGo,11/01/2023,New Delhi,Tirupati,19:45,07:30,705,1.0, 8766
IndiGo,11/01/2023,New Delhi,Tirupati,09:55,14:05,250,1.0, 8894
Air India,11/01/2023,New Delhi,Tirupati,09:45,13:55,250,1.0, 9315
SpiceJet,11/01/2023,New Delhi,Tirupati,14:00,07:20,1040,1.0, 9604
SpiceJet,11/01/2023,New Delhi,Tirupati,07:00,15:40,520,1.0, 9738
"SpiceJet, IndiGo",11/01/2023,New Delhi,Tirupati,14:00,19:30,330,1.0, 10955
"IndiGo, Air India",11/01/2023,New Delhi,Tirupati,06:30,13:55,445,1.0, 10957
IndiGo,11/01/2023,New Delhi,Tirupati,13:40,19:30,350,1.0, 11414
"IndiGo, Air India",11/01/2023,New Delhi,Tirupati,08:10,13:55,345,1.0, 11482
Air India,11/01/2023,New Delhi,Tirupati,07:10,13:55,405,1.0, 11520
"Vistara, Air India",11/01/2023,New Delhi,Tirupati,07:20,13:55,395,1.0, 13058
"AirAsia, IndiGo",11/01/2023,New Delhi,Tirupati,09:30,19:30,600,2.0, 13897
Go First,11/01/2023,New Delhi,Bengaluru,05:45,08:35,170,0.0, 4948
Go First,11/01/2023,New Delhi,Bengaluru,09:35,19:50,615,1.0, 5229
Go First,11/01/2023,New Delhi,Bengaluru,22:05,10:10,725,1.0, 5229
IndiGo,11/01/2023,New Delhi,Bengaluru,04:20,07:15,175,0.0, 5237
AirAsia,11/01/2023,New Delhi,Bengaluru,05:45,12:25,400,1.0, 5237
SpiceJet,11/01/2023,New Delhi,Bengaluru,06:20,09:10,170,0.0, 5611
AirAsia,11/01/2023,New Delhi,Bengaluru,08:10,10:55,165,0.0, 5816
Akasa Air,11/01/2023,New Delhi,Bengaluru,19:00,21:45,165,0.0, 5827
AirAsia,11/01/2023,New Delhi,Bengaluru,07:10,12:10,300,1.0, 5901
IndiGo,11/01/2023,New Delhi,Bengaluru,07:55,11:05,190,0.0, 6112
IndiGo,11/01/2023,New Delhi,Bengaluru,22:55,01:45,170,0.0, 6112
AirAsia,11/01/2023,New Delhi,Bengaluru,09:30,12:15,165,0.0, 6217
AirAsia,11/01/2023,New Delhi,Bengaluru,19:05,21:45,160,0.0, 6217
Vistara,11/01/2023,New Delhi,Bengaluru,05:35,08:20,165,0.0, 6344
IndiGo,11/01/2023,New Delhi,Bengaluru,21:45,00:35,170,0.0, 6416
IndiGo,11/01/2023,New Delhi,Bengaluru,07:00,09:50,170,0.0, 6659
IndiGo,11/01/2023,New Delhi,Bengaluru,09:15,12:05,170,0.0, 6659
AirAsia,11/01/2023,New Delhi,Bengaluru,08:20,14:15,355,1.0, 6737
AirAsia,11/01/2023,New Delhi,Bengaluru,16:30,19:20,170,0.0, 7016
AirAsia,11/01/2023,New Delhi,Bengaluru,21:20,00:25,185,0.0, 7016
Air India,11/01/2023,New Delhi,Bengaluru,06:10,08:55,165,0.0, 7184
Air India,11/01/2023,New Delhi,Bengaluru,09:45,12:30,165,0.0, 7184
